_id,id,urlParams,index,exitStepsDone,createdAt,data,gameLobbyId,updatedAt,lastLogin,online,idle,lastActivityAt,readyAt,gameId,exitAt,exitStatus
BEwkHzZtR4AvjXY4i,Lala82,{},10,['ExitSurvey'],2024-11-25 18:02:06.349,"{'personality': '{""user_id"": ""Lala82"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""New York"", ""education"": ""Associate degree"", ""occupation"": ""Self-employed"", ""Extraversion"": 2, ""Agreeableness"": 6, ""Conscientiousness"": 6, ""Neuroticism"": 8, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/BEwkHzZtR4AvjXY4i', 'nodeId': 5, 'neighbors': [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'base_connections': [13, 2, 9], 'InitialConnectionsForThisRound': [3, 6, 0], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Not relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No', 'feedback': 'n/a'}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:37:30.647,"{'at': datetime.datetime(2024, 11, 25, 18, 2, 6, 565000)}",False,,2024-11-25 18:36:45.718,2024-11-25 18:02:32.241,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
i3j5jTwxsmqcyWRKa,robertjsm3,{},11,['ExitSurvey'],2024-11-25 18:02:11.960,"{'personality': '{""user_id"": ""robertjsm3"", ""age"": ""18-24"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Other"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Pennsylvania"", ""education"": ""High school diploma"", ""occupation"": ""AI Trainer"", ""Extraversion"": 5, ""Agreeableness"": 6, ""Conscientiousness"": 6, ""Neuroticism"": 7, ""Openness"": 4}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/i3j5jTwxsmqcyWRKa', 'nodeId': 10, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16], 'base_connections': [8, 14, 7], 'InitialConnectionsForThisRound': [15, 7, 12], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Not relevant', 'logic_rel': 'Not relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe'}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:36:08.107,"{'at': datetime.datetime(2024, 11, 25, 18, 2, 12, 124000)}",False,,2024-11-25 18:36:07.751,2024-11-25 18:02:44.038,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
fuY4oRhQFpJh6v3bf,a1,{},12,[],2024-11-25 18:02:20.626,"{'personality': '{""user_id"": ""a1"", ""age"": ""35-44"", ""gender"": ""Male"", ""race"": ""Black or African American"", ""political"": ""Republican"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""New York"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""student researcher"", ""Extraversion"": 6, ""Agreeableness"": 6, ""Conscientiousness"": 6, ""Neuroticism"": 6, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/fuY4oRhQFpJh6v3bf', 'nodeId': 9, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16], 'base_connections': [5, 14, 15], 'InitialConnectionsForThisRound': None}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.272,"{'at': datetime.datetime(2024, 11, 25, 18, 2, 21, 23000)}",False,,2024-11-25 18:23:59.194,2024-11-25 18:03:09.660,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
GMgBRQGive9nvdniD,scooper64,{},13,['ExitSurvey'],2024-11-25 18:02:48.713,"{'personality': '{""user_id"": ""scooper64"", ""age"": ""25-34"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""California"", ""education"": ""Associate degree"", ""occupation"": ""Software Engineer"", ""Extraversion"": 7, ""Agreeableness"": 6, ""Conscientiousness"": 6, ""Neuroticism"": 9, ""Openness"": 9}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/GMgBRQGive9nvdniD', 'nodeId': 6, 'neighbors': [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'base_connections': [7, 4, 8], 'InitialConnectionsForThisRound': [1, 5, 0], 'sm_frequency': 'Rarely', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Not relevant', 'logic_rel': 'Not relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes'}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:37:26.029,"{'at': datetime.datetime(2024, 11, 25, 18, 2, 48, 909000)}",True,True,2024-11-25 18:37:22.361,2024-11-25 18:03:48.742,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
4SBKhCSMjJ8uAtc3w,Motoko7,{},14,['ExitSurvey'],2024-11-25 18:03:04.685,"{'personality': '{""user_id"": ""Motoko7"", ""age"": ""35-44"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Texas"", ""education"": ""Associate degree"", ""occupation"": ""Consulting"", ""Extraversion"": 6, ""Agreeableness"": 7, ""Conscientiousness"": 10, ""Neuroticism"": 5, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/4SBKhCSMjJ8uAtc3w', 'nodeId': 0, 'neighbors': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'base_connections': [5, 14, 7], 'InitialConnectionsForThisRound': [7, 3, 6], 'sm_frequency': 'Sometimes', 'change_mind': 'Maybe', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'A little relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe', 'feedback': 'this was a very interesting social study, I encountered no issues'}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:39:28.163,"{'at': datetime.datetime(2024, 11, 25, 18, 3, 4, 857000)}",False,,2024-11-25 18:39:22.098,2024-11-25 18:03:57.368,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
6ZMYico7GrE865qYq,kxmanny1,{},15,['ExitSurvey'],2024-11-25 18:03:17.556,"{'personality': '{""user_id"": ""kxmanny1"", ""age"": ""18-24"", ""gender"": ""Male"", ""race"": ""Black or African American"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""Pennsylvania"", ""education"": ""High school diploma"", ""occupation"": ""Canvasser"", ""Extraversion"": 7, ""Agreeableness"": 8, ""Conscientiousness"": 4, ""Neuroticism"": 7, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/6ZMYico7GrE865qYq', 'nodeId': 2, 'neighbors': [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'base_connections': [7, 9, 4], 'InitialConnectionsForThisRound': [6, 7, 15], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'A little relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No'}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:39:01.456,"{'at': datetime.datetime(2024, 11, 25, 18, 3, 17, 749000)}",False,,2024-11-25 18:38:56.852,2024-11-25 18:04:00.108,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
r5D9BRhhkg5RH3aQD,rubion1,{},16,['ExitSurvey'],2024-11-25 18:03:22.286,"{'personality': '{""user_id"": ""rubion1"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""hispanic"", ""political"": ""Independent"", ""politicalStrength"": ""Very Weak"", ""location"": ""Minnesota"", ""education"": ""Associate degree"", ""occupation"": ""Healthcare Operations"", ""Extraversion"": 3, ""Agreeableness"": 4, ""Conscientiousness"": 7, ""Neuroticism"": 5, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/r5D9BRhhkg5RH3aQD', 'nodeId': 15, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16], 'base_connections': [13, 4, 3], 'InitialConnectionsForThisRound': [4, 14, 10], 'sm_frequency': 'Sometimes', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Somewhat relevant', 'bot_involved': 'No', 'feedback': 'None', 'change_mind': 'No'}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:39:38.250,"{'at': datetime.datetime(2024, 11, 25, 18, 3, 22, 451000)}",True,True,2024-11-25 18:39:37.312,2024-11-25 18:04:09.804,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
e2HM7GmaAt4WQJdYW,s13,{},17,[],2024-11-25 18:04:01.668,{},bQxvCJRGAtPTkkX8Z,2024-11-25 18:16:41.687,"{'at': datetime.datetime(2024, 11, 25, 18, 16, 37, 127000)}",False,,2024-11-25 18:16:40.107,,,2024-11-25 18:06:53.913,gameFull
LvN9h3Bs2QBvkZjMN,J9,{},18,['ExitSurvey'],2024-11-25 18:04:13.422,"{'personality': '{""user_id"": ""J9"", ""age"": ""18-24"", ""gender"": ""Male"", ""race"": ""hispanic"", ""political"": ""Republican"", ""politicalStrength"": ""Neutral"", ""location"": ""Florida"", ""education"": ""Associate degree"", ""occupation"": ""Construction Laborer"", ""Extraversion"": 6, ""Agreeableness"": 6, ""Conscientiousness"": 6, ""Neuroticism"": 9, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/LvN9h3Bs2QBvkZjMN', 'nodeId': 7, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16], 'base_connections': [9, 4, 11], 'InitialConnectionsForThisRound': [9, 4, 11], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Maybe', 'political_trust': 'I trust some political news', 'source_rel': 'Relevant', 'logic_rel': 'A little relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'No'}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:39:31.514,"{'at': datetime.datetime(2024, 11, 25, 18, 4, 13, 696000)}",False,,2024-11-25 18:39:29.572,2024-11-25 18:05:29.014,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
kBknkT3ubWX2aRK3f,K1,{},19,['ExitSurvey'],2024-11-25 18:04:48.538,"{'personality': '{""user_id"": ""K1"", ""age"": ""35-44"", ""gender"": ""Male"", ""race"": ""Black or African American"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Texas"", ""education"": ""High school diploma"", ""occupation"": ""Unemployed"", ""Extraversion"": 7, ""Agreeableness"": 9, ""Conscientiousness"": 8, ""Neuroticism"": 2, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/kBknkT3ubWX2aRK3f', 'nodeId': 12, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16], 'base_connections': [15, 11, 10], 'InitialConnectionsForThisRound': [15, 11, 10], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Not relevant', 'logic_rel': 'Not relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes', 'feedback': ""I always assume I'm interacting with a bot or ai during a study like this.""}",bQxvCJRGAtPTkkX8Z,2024-11-25 18:36:22.291,"{'at': datetime.datetime(2024, 11, 25, 18, 4, 48, 805000)}",False,,2024-11-25 18:36:20.333,2024-11-25 18:05:23.429,bQxvCJRGAtPTkkX8Z,2024-11-25 18:33:42.271,finished
DeZ9FgNYRZPepjyvQ,Dan1,{},1,['ExitSurvey'],2024-11-26 22:15:07.829,"{'personality': '{""user_id"": ""Dan1"", ""age"": ""35-44"", ""gender"": ""Male"", ""race"": ""White"", ""political"": ""Republican"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Michigan"", ""education"": ""High school diploma"", ""occupation"": ""manufacturing"", ""Extraversion"": 5, ""Agreeableness"": 6, ""Conscientiousness"": 7, ""Neuroticism"": 6, ""Openness"": 5}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/DeZ9FgNYRZPepjyvQ', 'nodeId': 7, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], 'base_connections': [11, 14, 2], 'InitialConnectionsForThisRound': [3, 5, 2], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'A little relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes', 'feedback': 'was a little long but otherwise ok'}",on3whqo3TMRTu9i5T,2024-11-26 22:53:50.235,"{'at': datetime.datetime(2024, 11, 26, 22, 15, 8, 57000)}",False,,2024-11-26 22:53:43.484,2024-11-26 22:15:20.152,on3whqo3TMRTu9i5T,2024-11-26 22:48:58.316,finished
5cxomeyPsJ5M5KT8b,bo678,{},2,['ExitSurvey'],2024-11-26 22:15:55.024,"{'personality': '{""user_id"": ""bo678"", ""age"": ""25-34"", ""gender"": ""Non-binary"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Weak"", ""location"": ""Ohio"", ""education"": ""High school diploma"", ""occupation"": ""Unemployed"", ""Extraversion"": 3, ""Agreeableness"": 7, ""Conscientiousness"": 6, ""Neuroticism"": 8, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/5cxomeyPsJ5M5KT8b', 'nodeId': 3, 'neighbors': [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], 'base_connections': [16, 17, 10], 'InitialConnectionsForThisRound': [14, 8, 13], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Not relevant', 'logic_rel': 'A little relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'Maybe', 'feedback': 'Thank you for the opportunity.'}",on3whqo3TMRTu9i5T,2024-11-26 22:52:39.326,"{'at': datetime.datetime(2024, 11, 26, 22, 15, 55, 161000)}",False,,2024-11-26 22:52:37.832,2024-11-26 22:17:13.211,on3whqo3TMRTu9i5T,2024-11-26 22:48:58.316,finished
qGaS5mHjT97dZGPEz,patbinah1,{},3,['ExitSurvey'],2024-11-26 22:16:07.067,"{'personality': '{""user_id"": ""patbinah1"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""Asian"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""California"", ""education"": ""Graduate or professional degree"", ""occupation"": ""Mechanical Engineer"", ""Extraversion"": 3, ""Agreeableness"": 5, ""Conscientiousness"": 7, ""Neuroticism"": 6, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'The number of people in the U.S. illegally is upwards of 20, 25, maybe 30 million.', 'factual': False}, {'_id': 1, 'statement': 'In January 2023, the U.S. started accepting people monthly from Cuba, Haiti, Nicaragua and Venezuela under a humanitarian parole program. ', 'factual': True}, {'_id': 2, 'statement': 'New York City has been accomodating illegal immigrants in luxury hotels.', 'factual': False}], 'avatar': '/avatars/jdenticon/qGaS5mHjT97dZGPEz', 'nodeId': 16, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17], 'base_connections': [4, 15, 14], 'InitialConnectionsForThisRound': [15, 5, 10], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe', 'feedback': 'Sometimes there were people who seem to have been disconnected or not participating.'}",on3whqo3TMRTu9i5T,2024-11-26 22:52:37.786,"{'at': datetime.datetime(2024, 11, 26, 22, 16, 7, 251000)}",False,,2024-11-26 22:52:35.968,2024-11-26 22:16:33.203,on3whqo3TMRTu9i5T,2024-11-26 22:48:58.316,finished
